"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"Generatie";"Perioden";"TotaalVerdachtenVanMisdrijven_1"
"15069";"T001038";"53105";"2012605";"2820719";"2020JJ00";"2410"
"15070";"T001038";"53105";"2012605";"2820719";"2021JJ00";"2360"
"15071";"T001038";"53105";"2012605";"2820719";"2022JJ00";"3620"
"22189";"T001038";"53310";"T001040";"T001040";"2012JJ00";"102780"
"22190";"T001038";"53310";"T001040";"T001040";"2013JJ00";"97680"
"22191";"T001038";"53310";"T001040";"T001040";"2014JJ00";"91650"
"22192";"T001038";"53310";"T001040";"T001040";"2015JJ00";"83590"
"22193";"T001038";"53310";"T001040";"T001040";"2016JJ00";"78210"
"22194";"T001038";"53310";"T001040";"T001040";"2017JJ00";"72910"
"22195";"T001038";"53310";"T001040";"T001040";"2018JJ00";"71610"
"22196";"T001038";"53310";"T001040";"T001040";"2019JJ00";"71870"
"22197";"T001038";"53310";"T001040";"T001040";"2020JJ00";"68340"
"22198";"T001038";"53310";"T001040";"T001040";"2021JJ00";"63940"
"22199";"T001038";"53310";"T001040";"T001040";"2022JJ00";"70730"
"22213";"T001038";"53310";"T001040";"2013356";"2012JJ00";"27530"
"22214";"T001038";"53310";"T001040";"2013356";"2013JJ00";"26170"
"22215";"T001038";"53310";"T001040";"2013356";"2014JJ00";"23950"
"22216";"T001038";"53310";"T001040";"2013356";"2015JJ00";"21770"
"22217";"T001038";"53310";"T001040";"2013356";"2016JJ00";"20230"
"22218";"T001038";"53310";"T001040";"2013356";"2017JJ00";"18710"
"22219";"T001038";"53310";"T001040";"2013356";"2018JJ00";"20670"
"22220";"T001038";"53310";"T001040";"2013356";"2019JJ00";"21550"
"22221";"T001038";"53310";"T001040";"2013356";"2020JJ00";"20400"
"22222";"T001038";"53310";"T001040";"2013356";"2021JJ00";"19100"
"22223";"T001038";"53310";"T001040";"2013356";"2022JJ00";"21610"
"22237";"T001038";"53310";"T001040";"2013357";"2012JJ00";"15800"
"22238";"T001038";"53310";"T001040";"2013357";"2013JJ00";"15820"
"22239";"T001038";"53310";"T001040";"2013357";"2014JJ00";"15450"
"22240";"T001038";"53310";"T001040";"2013357";"2015JJ00";"14900"
"22241";"T001038";"53310";"T001040";"2013357";"2016JJ00";"14680"
"22242";"T001038";"53310";"T001040";"2013357";"2017JJ00";"13930"
"22243";"T001038";"53310";"T001040";"2013357";"2018JJ00";"14160"
"22244";"T001038";"53310";"T001040";"2013357";"2019JJ00";"14600"
"22245";"T001038";"53310";"T001040";"2013357";"2020JJ00";"14380"
"22246";"T001038";"53310";"T001040";"2013357";"2021JJ00";"13370"
"22247";"T001038";"53310";"T001040";"2013357";"2022JJ00";"14130"
"22261";"T001038";"53310";"T001040";"2820719";"2012JJ00";"10230"
"22262";"T001038";"53310";"T001040";"2820719";"2013JJ00";"9520"
"22263";"T001038";"53310";"T001040";"2820719";"2014JJ00";"8890"
"22264";"T001038";"53310";"T001040";"2820719";"2015JJ00";"8310"
"22265";"T001038";"53310";"T001040";"2820719";"2016JJ00";"8240"
"22266";"T001038";"53310";"T001040";"2820719";"2017JJ00";"8190"
"22267";"T001038";"53310";"T001040";"2820719";"2018JJ00";"5920"
"22268";"T001038";"53310";"T001040";"2820719";"2019JJ00";"5710"
"22269";"T001038";"53310";"T001040";"2820719";"2020JJ00";"5830"
"22270";"T001038";"53310";"T001040";"2820719";"2021JJ00";"5710"
"22271";"T001038";"53310";"T001040";"2820719";"2022JJ00";"8170"
"22285";"T001038";"53310";"1012600";"T001040";"2012JJ00";"49220"
"22286";"T001038";"53310";"1012600";"T001040";"2013JJ00";"46170"
"22287";"T001038";"53310";"1012600";"T001040";"2014JJ00";"43370"
"22288";"T001038";"53310";"1012600";"T001040";"2015JJ00";"38610"
"22289";"T001038";"53310";"1012600";"T001040";"2016JJ00";"35060"
"22290";"T001038";"53310";"1012600";"T001040";"2017JJ00";"32080"
"22291";"T001038";"53310";"1012600";"T001040";"2018JJ00";"30870"
"22292";"T001038";"53310";"1012600";"T001040";"2019JJ00";"30010"
"22293";"T001038";"53310";"1012600";"T001040";"2020JJ00";"27740"
"22294";"T001038";"53310";"1012600";"T001040";"2021JJ00";"25760"
"22295";"T001038";"53310";"1012600";"T001040";"2022JJ00";"26810"
"22309";"T001038";"53310";"1012600";"2013356";"2012JJ00";
"22310";"T001038";"53310";"1012600";"2013356";"2013JJ00";
"22311";"T001038";"53310";"1012600";"2013356";"2014JJ00";
"22312";"T001038";"53310";"1012600";"2013356";"2015JJ00";
"22313";"T001038";"53310";"1012600";"2013356";"2016JJ00";
"22314";"T001038";"53310";"1012600";"2013356";"2017JJ00";
"22315";"T001038";"53310";"1012600";"2013356";"2018JJ00";
"22316";"T001038";"53310";"1012600";"2013356";"2019JJ00";
"22317";"T001038";"53310";"1012600";"2013356";"2020JJ00";
"22318";"T001038";"53310";"1012600";"2013356";"2021JJ00";
"22319";"T001038";"53310";"1012600";"2013356";"2022JJ00";
"22333";"T001038";"53310";"1012600";"2013357";"2012JJ00";
"22334";"T001038";"53310";"1012600";"2013357";"2013JJ00";
"22335";"T001038";"53310";"1012600";"2013357";"2014JJ00";
"22336";"T001038";"53310";"1012600";"2013357";"2015JJ00";
"22337";"T001038";"53310";"1012600";"2013357";"2016JJ00";
"22338";"T001038";"53310";"1012600";"2013357";"2017JJ00";
"22339";"T001038";"53310";"1012600";"2013357";"2018JJ00";
"22340";"T001038";"53310";"1012600";"2013357";"2019JJ00";
"22341";"T001038";"53310";"1012600";"2013357";"2020JJ00";
"22342";"T001038";"53310";"1012600";"2013357";"2021JJ00";
"22343";"T001038";"53310";"1012600";"2013357";"2022JJ00";
"22357";"T001038";"53310";"1012600";"2820719";"2012JJ00";
"22358";"T001038";"53310";"1012600";"2820719";"2013JJ00";
"22359";"T001038";"53310";"1012600";"2820719";"2014JJ00";
"22360";"T001038";"53310";"1012600";"2820719";"2015JJ00";
"22361";"T001038";"53310";"1012600";"2820719";"2016JJ00";
"22362";"T001038";"53310";"1012600";"2820719";"2017JJ00";
"22363";"T001038";"53310";"1012600";"2820719";"2018JJ00";
"22364";"T001038";"53310";"1012600";"2820719";"2019JJ00";
"22365";"T001038";"53310";"1012600";"2820719";"2020JJ00";
"22366";"T001038";"53310";"1012600";"2820719";"2021JJ00";
"22367";"T001038";"53310";"1012600";"2820719";"2022JJ00";
"22381";"T001038";"53310";"2012605";"T001040";"2012JJ00";"53130"
"22382";"T001038";"53310";"2012605";"T001040";"2013JJ00";"51260"
"22383";"T001038";"53310";"2012605";"T001040";"2014JJ00";"48060"
"22384";"T001038";"53310";"2012605";"T001040";"2015JJ00";"44830"
"22385";"T001038";"53310";"2012605";"T001040";"2016JJ00";"42980"
"22386";"T001038";"53310";"2012605";"T001040";"2017JJ00";"40660"
"22387";"T001038";"53310";"2012605";"T001040";"2018JJ00";"40470"
"22388";"T001038";"53310";"2012605";"T001040";"2019JJ00";"41420"
"22389";"T001038";"53310";"2012605";"T001040";"2020JJ00";"40460"
"22390";"T001038";"53310";"2012605";"T001040";"2021JJ00";"38090"
"22391";"T001038";"53310";"2012605";"T001040";"2022JJ00";"43690"
"22405";"T001038";"53310";"2012605";"2013356";"2012JJ00";"27520"
"22406";"T001038";"53310";"2012605";"2013356";"2013JJ00";"26170"
"22407";"T001038";"53310";"2012605";"2013356";"2014JJ00";"23950"
"22408";"T001038";"53310";"2012605";"2013356";"2015JJ00";"21770"
"22409";"T001038";"53310";"2012605";"2013356";"2016JJ00";"20230"
"22410";"T001038";"53310";"2012605";"2013356";"2017JJ00";"18710"
"22411";"T001038";"53310";"2012605";"2013356";"2018JJ00";"20510"
"22412";"T001038";"53310";"2012605";"2013356";"2019JJ00";"21220"
"22413";"T001038";"53310";"2012605";"2013356";"2020JJ00";"20400"
"22414";"T001038";"53310";"2012605";"2013356";"2021JJ00";"19100"
"22415";"T001038";"53310";"2012605";"2013356";"2022JJ00";"21610"
"22429";"T001038";"53310";"2012605";"2013357";"2012JJ00";"15800"
"22430";"T001038";"53310";"2012605";"2013357";"2013JJ00";"15820"
"22431";"T001038";"53310";"2012605";"2013357";"2014JJ00";"15450"
"22432";"T001038";"53310";"2012605";"2013357";"2015JJ00";"14900"
"22433";"T001038";"53310";"2012605";"2013357";"2016JJ00";"14680"
"22434";"T001038";"53310";"2012605";"2013357";"2017JJ00";"13930"
"22435";"T001038";"53310";"2012605";"2013357";"2018JJ00";"14160"
"22436";"T001038";"53310";"2012605";"2013357";"2019JJ00";"14600"
"22437";"T001038";"53310";"2012605";"2013357";"2020JJ00";"14380"
"22438";"T001038";"53310";"2012605";"2013357";"2021JJ00";"13370"
"22439";"T001038";"53310";"2012605";"2013357";"2022JJ00";"14130"
"22453";"T001038";"53310";"2012605";"2820719";"2012JJ00";"9810"
"22454";"T001038";"53310";"2012605";"2820719";"2013JJ00";"9270"
"22455";"T001038";"53310";"2012605";"2820719";"2014JJ00";"8660"
"22456";"T001038";"53310";"2012605";"2820719";"2015JJ00";"8160"
"22457";"T001038";"53310";"2012605";"2820719";"2016JJ00";"8070"
"22458";"T001038";"53310";"2012605";"2820719";"2017JJ00";"8020"
"22459";"T001038";"53310";"2012605";"2820719";"2018JJ00";"5800"
"22460";"T001038";"53310";"2012605";"2820719";"2019JJ00";"5600"
"22461";"T001038";"53310";"2012605";"2820719";"2020JJ00";"5680"
"22462";"T001038";"53310";"2012605";"2820719";"2021JJ00";"5620"
"22463";"T001038";"53310";"2012605";"2820719";"2022JJ00";"7940"
"29581";"T001038";"53715";"T001040";"T001040";"2012JJ00";"47610"
"29582";"T001038";"53715";"T001040";"T001040";"2013JJ00";"46360"
"29583";"T001038";"53715";"T001040";"T001040";"2014JJ00";"44700"
"29584";"T001038";"53715";"T001040";"T001040";"2015JJ00";"41430"
"29585";"T001038";"53715";"T001040";"T001040";"2016JJ00";"39140"
"29586";"T001038";"53715";"T001040";"T001040";"2017JJ00";"35910"
"29587";"T001038";"53715";"T001040";"T001040";"2018JJ00";"34600"
"29588";"T001038";"53715";"T001040";"T001040";"2019JJ00";"33490"
"29589";"T001038";"53715";"T001040";"T001040";"2020JJ00";"30000"
"29590";"T001038";"53715";"T001040";"T001040";"2021JJ00";"27450"
"29591";"T001038";"53715";"T001040";"T001040";"2022JJ00";"27900"
"29605";"T001038";"53715";"T001040";"2013356";"2012JJ00";"11930"
"29606";"T001038";"53715";"T001040";"2013356";"2013JJ00";"11690"
"29607";"T001038";"53715";"T001040";"2013356";"2014JJ00";"11460"
"29608";"T001038";"53715";"T001040";"2013356";"2015JJ00";"10850"
"29609";"T001038";"53715";"T001040";"2013356";"2016JJ00";"10600"
"29610";"T001038";"53715";"T001040";"2013356";"2017JJ00";"9630"
"29611";"T001038";"53715";"T001040";"2013356";"2018JJ00";"9670"
"29612";"T001038";"53715";"T001040";"2013356";"2019JJ00";"9830"
"29613";"T001038";"53715";"T001040";"2013356";"2020JJ00";"9040"
"29614";"T001038";"53715";"T001040";"2013356";"2021JJ00";"8390"
"29615";"T001038";"53715";"T001040";"2013356";"2022JJ00";"8810"
"29629";"T001038";"53715";"T001040";"2013357";"2012JJ00";"2720"
"29630";"T001038";"53715";"T001040";"2013357";"2013JJ00";"2790"
"29631";"T001038";"53715";"T001040";"2013357";"2014JJ00";"2680"
"29632";"T001038";"53715";"T001040";"2013357";"2015JJ00";"2520"
"29633";"T001038";"53715";"T001040";"2013357";"2016JJ00";"2490"
"29634";"T001038";"53715";"T001040";"2013357";"2017JJ00";"2360"
"29635";"T001038";"53715";"T001040";"2013357";"2018JJ00";"2290"
"29636";"T001038";"53715";"T001040";"2013357";"2019JJ00";"2360"
"29637";"T001038";"53715";"T001040";"2013357";"2020JJ00";"2150"
"29638";"T001038";"53715";"T001040";"2013357";"2021JJ00";"2050"
"29639";"T001038";"53715";"T001040";"2013357";"2022JJ00";"2170"
"29653";"T001038";"53715";"T001040";"2820719";"2012JJ00";"1850"
"29654";"T001038";"53715";"T001040";"2820719";"2013JJ00";"1870"
"29655";"T001038";"53715";"T001040";"2820719";"2014JJ00";"1670"
"29656";"T001038";"53715";"T001040";"2820719";"2015JJ00";"1640"
"29657";"T001038";"53715";"T001040";"2820719";"2016JJ00";"1620"
"29658";"T001038";"53715";"T001040";"2820719";"2017JJ00";"1610"
"29659";"T001038";"53715";"T001040";"2820719";"2018JJ00";"1370"
"29660";"T001038";"53715";"T001040";"2820719";"2019JJ00";"1240"
"29661";"T001038";"53715";"T001040";"2820719";"2020JJ00";"1190"
"29662";"T001038";"53715";"T001040";"2820719";"2021JJ00";"1100"
"29663";"T001038";"53715";"T001040";"2820719";"2022JJ00";"1430"
"29677";"T001038";"53715";"1012600";"T001040";"2012JJ00";"31100"
"29678";"T001038";"53715";"1012600";"T001040";"2013JJ00";"30010"
"29679";"T001038";"53715";"1012600";"T001040";"2014JJ00";"28890"
"29680";"T001038";"53715";"1012600";"T001040";"2015JJ00";"26430"
"29681";"T001038";"53715";"1012600";"T001040";"2016JJ00";"24430"
"29682";"T001038";"53715";"1012600";"T001040";"2017JJ00";"22310"
"29683";"T001038";"53715";"1012600";"T001040";"2018JJ00";"21260"
"29684";"T001038";"53715";"1012600";"T001040";"2019JJ00";"20050"
"29685";"T001038";"53715";"1012600";"T001040";"2020JJ00";"17620"
"29686";"T001038";"53715";"1012600";"T001040";"2021JJ00";"15910"
"29687";"T001038";"53715";"1012600";"T001040";"2022JJ00";"15490"
"29701";"T001038";"53715";"1012600";"2013356";"2012JJ00";
"29702";"T001038";"53715";"1012600";"2013356";"2013JJ00";
"29703";"T001038";"53715";"1012600";"2013356";"2014JJ00";
"29704";"T001038";"53715";"1012600";"2013356";"2015JJ00";
"29705";"T001038";"53715";"1012600";"2013356";"2016JJ00";
"29706";"T001038";"53715";"1012600";"2013356";"2017JJ00";
"29707";"T001038";"53715";"1012600";"2013356";"2018JJ00";
"29708";"T001038";"53715";"1012600";"2013356";"2019JJ00";
"29709";"T001038";"53715";"1012600";"2013356";"2020JJ00";
"29710";"T001038";"53715";"1012600";"2013356";"2021JJ00";
"29711";"T001038";"53715";"1012600";"2013356";"2022JJ00";
"29725";"T001038";"53715";"1012600";"2013357";"2012JJ00";
"29726";"T001038";"53715";"1012600";"2013357";"2013JJ00";
"29727";"T001038";"53715";"1012600";"2013357";"2014JJ00";
"29728";"T001038";"53715";"1012600";"2013357";"2015JJ00";
"29729";"T001038";"53715";"1012600";"2013357";"2016JJ00";
"29730";"T001038";"53715";"1012600";"2013357";"2017JJ00";
"29731";"T001038";"53715";"1012600";"2013357";"2018JJ00";
"29732";"T001038";"53715";"1012600";"2013357";"2019JJ00";
"29733";"T001038";"53715";"1012600";"2013357";"2020JJ00";
"29734";"T001038";"53715";"1012600";"2013357";"2021JJ00";
"29735";"T001038";"53715";"1012600";"2013357";"2022JJ00";
"29749";"T001038";"53715";"1012600";"2820719";"2012JJ00";
"29750";"T001038";"53715";"1012600";"2820719";"2013JJ00";
"29751";"T001038";"53715";"1012600";"2820719";"2014JJ00";
"29752";"T001038";"53715";"1012600";"2820719";"2015JJ00";
"29753";"T001038";"53715";"1012600";"2820719";"2016JJ00";
"29754";"T001038";"53715";"1012600";"2820719";"2017JJ00";
"29755";"T001038";"53715";"1012600";"2820719";"2018JJ00";
"29756";"T001038";"53715";"1012600";"2820719";"2019JJ00";
"29757";"T001038";"53715";"1012600";"2820719";"2020JJ00";
"29758";"T001038";"53715";"1012600";"2820719";"2021JJ00";
"29759";"T001038";"53715";"1012600";"2820719";"2022JJ00";
"29773";"T001038";"53715";"2012605";"T001040";"2012JJ00";"16440"
"29774";"T001038";"53715";"2012605";"T001040";"2013JJ00";"16270"
"29775";"T001038";"53715";"2012605";"T001040";"2014JJ00";"15770"
"29776";"T001038";"53715";"2012605";"T001040";"2015JJ00";"14960"
"29777";"T001038";"53715";"2012605";"T001040";"2016JJ00";"14660"
"29778";"T001038";"53715";"2012605";"T001040";"2017JJ00";"13540"
"29779";"T001038";"53715";"2012605";"T001040";"2018JJ00";"13240"
"29780";"T001038";"53715";"2012605";"T001040";"2019JJ00";"13320"
"29781";"T001038";"53715";"2012605";"T001040";"2020JJ00";"12350"
"29782";"T001038";"53715";"2012605";"T001040";"2021JJ00";"11510"
"29783";"T001038";"53715";"2012605";"T001040";"2022JJ00";"12360"
"29797";"T001038";"53715";"2012605";"2013356";"2012JJ00";"11930"
"29798";"T001038";"53715";"2012605";"2013356";"2013JJ00";"11690"
"29799";"T001038";"53715";"2012605";"2013356";"2014JJ00";"11460"
"29800";"T001038";"53715";"2012605";"2013356";"2015JJ00";"10840"
"29801";"T001038";"53715";"2012605";"2013356";"2016JJ00";"10600"
"29802";"T001038";"53715";"2012605";"2013356";"2017JJ00";"9630"
"29803";"T001038";"53715";"2012605";"2013356";"2018JJ00";"9610"
"29804";"T001038";"53715";"2012605";"2013356";"2019JJ00";"9750"
"29805";"T001038";"53715";"2012605";"2013356";"2020JJ00";"9040"
"29806";"T001038";"53715";"2012605";"2013356";"2021JJ00";"8390"
"29807";"T001038";"53715";"2012605";"2013356";"2022JJ00";"8810"
"29821";"T001038";"53715";"2012605";"2013357";"2012JJ00";"2720"
"29822";"T001038";"53715";"2012605";"2013357";"2013JJ00";"2790"
"29823";"T001038";"53715";"2012605";"2013357";"2014JJ00";"2680"
"29824";"T001038";"53715";"2012605";"2013357";"2015JJ00";"2520"
"29825";"T001038";"53715";"2012605";"2013357";"2016JJ00";"2490"
"29826";"T001038";"53715";"2012605";"2013357";"2017JJ00";"2360"
"29827";"T001038";"53715";"2012605";"2013357";"2018JJ00";"2290"
"29828";"T001038";"53715";"2012605";"2013357";"2019JJ00";"2360"
"29829";"T001038";"53715";"2012605";"2013357";"2020JJ00";"2150"
"29830";"T001038";"53715";"2012605";"2013357";"2021JJ00";"2050"
"29831";"T001038";"53715";"2012605";"2013357";"2022JJ00";"2170"
"29845";"T001038";"53715";"2012605";"2820719";"2012JJ00";"1780"
"29846";"T001038";"53715";"2012605";"2820719";"2013JJ00";"1790"
"29847";"T001038";"53715";"2012605";"2820719";"2014JJ00";"1630"
"29848";"T001038";"53715";"2012605";"2820719";"2015JJ00";"1600"
"29849";"T001038";"53715";"2012605";"2820719";"2016JJ00";"1570"
"29850";"T001038";"53715";"2012605";"2820719";"2017JJ00";"1550"
"29851";"T001038";"53715";"2012605";"2820719";"2018JJ00";"1340"
"29852";"T001038";"53715";"2012605";"2820719";"2019JJ00";"1210"
"29853";"T001038";"53715";"2012605";"2820719";"2020JJ00";"1170"
"29854";"T001038";"53715";"2012605";"2820719";"2021JJ00";"1070"
"29855";"T001038";"53715";"2012605";"2820719";"2022JJ00";"1380"
"36973";"T001038";"80200";"T001040";"T001040";"2012JJ00";"8010"
"36974";"T001038";"80200";"T001040";"T001040";"2013JJ00";"7950"
"36975";"T001038";"80200";"T001040";"T001040";"2014JJ00";"8050"
"36976";"T001038";"80200";"T001040";"T001040";"2015JJ00";"7280"
"36977";"T001038";"80200";"T001040";"T001040";"2016JJ00";"7010"
"36978";"T001038";"80200";"T001040";"T001040";"2017JJ00";"6370"
"36979";"T001038";"80200";"T001040";"T001040";"2018JJ00";"6250"
"36980";"T001038";"80200";"T001040";"T001040";"2019JJ00";"5980"
"36981";"T001038";"80200";"T001040";"T001040";"2020JJ00";"5260"
"36982";"T001038";"80200";"T001040";"T001040";"2021JJ00";"4910"
"36983";"T001038";"80200";"T001040";"T001040";"2022JJ00";"4790"
"36997";"T001038";"80200";"T001040";"2013356";"2012JJ00";"990"
"36998";"T001038";"80200";"T001040";"2013356";"2013JJ00";"1010"
"36999";"T001038";"80200";"T001040";"2013356";"2014JJ00";"1010"
"37000";"T001038";"80200";"T001040";"2013356";"2015JJ00";"1020"
"37001";"T001038";"80200";"T001040";"2013356";"2016JJ00";"1080"
"37002";"T001038";"80200";"T001040";"2013356";"2017JJ00";"1020"
"37003";"T001038";"80200";"T001040";"2013356";"2018JJ00";"950"
"37004";"T001038";"80200";"T001040";"2013356";"2019JJ00";"1020"
"37005";"T001038";"80200";"T001040";"2013356";"2020JJ00";"910"
"37006";"T001038";"80200";"T001040";"2013356";"2021JJ00";"890"
"37007";"T001038";"80200";"T001040";"2013356";"2022JJ00";"880"
"37021";"T001038";"80200";"T001040";"2013357";"2012JJ00";"490"
"37022";"T001038";"80200";"T001040";"2013357";"2013JJ00";"480"
"37023";"T001038";"80200";"T001040";"2013357";"2014JJ00";"490"
"37024";"T001038";"80200";"T001040";"2013357";"2015JJ00";"440"
"37025";"T001038";"80200";"T001040";"2013357";"2016JJ00";"430"
"37026";"T001038";"80200";"T001040";"2013357";"2017JJ00";"350"
"37027";"T001038";"80200";"T001040";"2013357";"2018JJ00";"400"
"37028";"T001038";"80200";"T001040";"2013357";"2019JJ00";"330"
"37029";"T001038";"80200";"T001040";"2013357";"2020JJ00";"310"
"37030";"T001038";"80200";"T001040";"2013357";"2021JJ00";"290"
"37031";"T001038";"80200";"T001040";"2013357";"2022JJ00";"290"
"37045";"T001038";"80200";"T001040";"2820719";"2012JJ00";"120"
"37046";"T001038";"80200";"T001040";"2820719";"2013JJ00";"110"
"37047";"T001038";"80200";"T001040";"2820719";"2014JJ00";"110"
"37048";"T001038";"80200";"T001040";"2820719";"2015JJ00";"100"
"37049";"T001038";"80200";"T001040";"2820719";"2016JJ00";"100"
"37050";"T001038";"80200";"T001040";"2820719";"2017JJ00";"100"
"37051";"T001038";"80200";"T001040";"2820719";"2018JJ00";"80"
"37052";"T001038";"80200";"T001040";"2820719";"2019JJ00";"70"
"37053";"T001038";"80200";"T001040";"2820719";"2020JJ00";"70"
"37054";"T001038";"80200";"T001040";"2820719";"2021JJ00";"60"
"37055";"T001038";"80200";"T001040";"2820719";"2022JJ00";"70"
"37069";"T001038";"80200";"1012600";"T001040";"2012JJ00";"6410"
"37070";"T001038";"80200";"1012600";"T001040";"2013JJ00";"6350"
"37071";"T001038";"80200";"1012600";"T001040";"2014JJ00";"6440"
"37072";"T001038";"80200";"1012600";"T001040";"2015JJ00";"5730"
"37073";"T001038";"80200";"1012600";"T001040";"2016JJ00";"5400"
"37074";"T001038";"80200";"1012600";"T001040";"2017JJ00";"4900"
"37075";"T001038";"80200";"1012600";"T001040";"2018JJ00";"4830"
"37076";"T001038";"80200";"1012600";"T001040";"2019JJ00";"4560"
"37077";"T001038";"80200";"1012600";"T001040";"2020JJ00";"3970"
"37078";"T001038";"80200";"1012600";"T001040";"2021JJ00";"3660"
"37079";"T001038";"80200";"1012600";"T001040";"2022JJ00";"3560"
"37093";"T001038";"80200";"1012600";"2013356";"2012JJ00";
"37094";"T001038";"80200";"1012600";"2013356";"2013JJ00";
"37095";"T001038";"80200";"1012600";"2013356";"2014JJ00";
"37096";"T001038";"80200";"1012600";"2013356";"2015JJ00";
"37097";"T001038";"80200";"1012600";"2013356";"2016JJ00";
"37098";"T001038";"80200";"1012600";"2013356";"2017JJ00";
